OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
166509,137614,ACTIVE,KIT 4,11668,3.9m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,2,N,N,9.85,N,N,3.902746875
166510,137616,ACTIVE,KIT 4,6903,155.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,2,N,N,9.85,N,N,155.2576382
166511,137618,ACTIVE,KIT 4,11368,35.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,2,N,N,9.85,N,N,35.15267452
166512,137620,ACTIVE,KIT 4,11368,9.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,2,N,N,9.85,N,Y,9.804775108
166513,137622,ACTIVE,KIT 4,11368,1.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,2,N,N,9.85,N,N,1.673289004
166514,137624,ACTIVE,KIT 4,6624,321.3m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,16,N,N,9.85,N,N,321.2769692
166515,137626,ACTIVE,KIT 4,11370,8.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,2,N,N,9.85,N,Y,8.201063212
166516,137628,ACTIVE,KIT 4,9222,2.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,2.245532192
166517,137630,ACTIVE,KIT 4,9222,2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,2.010947737
166518,137632,ACTIVE,KIT 4,11664,6.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,Y,6.928366105
166519,137634,ACTIVE,KIT 4,11664,.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,0.870962917
166521,137638,ACTIVE,KIT 4,11664,17.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,17.78517411
166522,137640,ACTIVE,KIT 4,9222,62.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,62.42887866
166523,137642,ACTIVE,KIT 4,9222,119m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,2,N,N,9.85,N,N,119.0421746
166524,137644,ACTIVE,KIT 4,11664,6.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,6.797778936
166525,137646,ACTIVE,KIT 4,9222,172.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,172.6554339
166526,137648,ACTIVE,KIT 4,11693,21.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,21.55762937
166527,137650,ACTIVE,KIT 4,11693,1.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,1,N,N,9.85,N,Y,1.587910402
166528,137652,ACTIVE,KIT 4,9222,33.2m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,7,2,2,N,N,9.85,N,N,33.16541496
166529,137654,ACTIVE,KIT 4,9222,14.2m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,N,14.19050651
166530,137656,ACTIVE,KIT 4,9222,1.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,1.300140534
166531,137658,ACTIVE,KIT 4,9222,3.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,3.488862212
166532,137660,ACTIVE,KIT 4,9222,14.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,14.13281346
166533,137662,ACTIVE,KIT 4,9226,193.2m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,N,193.1771798
166534,137664,ACTIVE,KIT 4,9222,.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,0.913289987
166535,137666,ACTIVE,KIT 4,9222,.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,0.654860177
166536,137668,ACTIVE,KIT 4,9222,10.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,10.76472763
166537,137670,ACTIVE,KIT 4,9221,.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,0.891072669
166538,137672,ACTIVE,KIT 4,11371,3.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,Y,3.793261102
166539,137674,ACTIVE,KIT 4,11371,5.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,Y,5.222054699
166540,137676,ACTIVE,KIT 4,11371,1.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,Y,1.726728146
166541,137678,ACTIVE,KIT 4,6904,17.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,17.67101572
166542,137680,ACTIVE,KIT 4,11646,94.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,94.33431228
166543,137682,ACTIVE,KIT 4,11646,326.4m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,2,N,N,9.85,N,N,326.4334573
166544,137684,ACTIVE,KIT 4,11302,.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,21,N,N,9.85,N,Y,0.763891989
166545,137686,ACTIVE,KIT 4,11304,25.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,Y,25.11944807
166546,137688,ACTIVE,KIT 4,6903,10m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,9.952859014
166547,137690,ACTIVE,KIT 4,6903,.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,0.850568616
166548,137692,ACTIVE,KIT 4,11668,16.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,16.94082416
166549,137694,ACTIVE,KIT 4,11668,.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,0.591048838
166550,137696,ACTIVE,KIT 4,11668,1.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,1.516397845
166551,137698,ACTIVE,KIT 4,11668,4.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,4.913709033
166552,137700,ACTIVE,KIT 4,11668,1.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,N,1.114055282
166553,137702,ACTIVE,KIT 4,6616,2.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,21,N,N,9.85,N,Y,2.600001124
166554,137704,ACTIVE,KIT 4,6616,4.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,N,4.689325223
166555,137706,ACTIVE,KIT 4,6616,1.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,Y,1.18480186
166556,137708,ACTIVE,KIT 4,6627,22.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,Y,22.08990272
166557,137710,ACTIVE,KIT 4,6616,3.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,N,3.372253363
166558,137712,ACTIVE,KIT 4,6616,1.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,21,N,N,9.85,N,N,1.816725714
166559,137714,ACTIVE,KIT 4,11302,3.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/26/2018,PURCHASED,REGION,KITCHENER,N,,8,2,21,N,N,9.35,N,Y,3.609420487
166560,137716,ACTIVE,KIT 4,11368,29.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,2,N,N,9.85,N,N,29.2070881
166561,137718,ACTIVE,KIT 4,11670,24.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,2,N,N,9.85,N,Y,24.76339159
166562,137720,ACTIVE,KIT 4,9222,4.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,4.171142179
166563,137722,ACTIVE,KIT 4,9221,24m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,23.96660719
166564,137724,ACTIVE,KIT 4,9221,30.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,30.63150975
166566,137728,ACTIVE,KIT 4,6899,11.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,11.67270606
166567,137730,ACTIVE,KIT 4,6895,.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,1,N,N,9.85,N,Y,0.335748016
166568,137732,ACTIVE,KIT 4,6891,33.9m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.85,N,Y,33.89036576
166569,137734,ACTIVE,KIT 4,6897,1.3m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,1,N,N,9.85,N,Y,1.335800439
166571,137738,ACTIVE,KIT 4,11654,85.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,85.56082463
166572,137740,ACTIVE,KIT 4,104724,99m 150mm  PVC,TREATED,150,PVC,NO,,NONE,11/7/2018,PURCHASED,REGION,KITCHENER,N,,8,2,1,N,N,9.35,N,Y,99.04158669
166573,137742,ACTIVE,KIT 4,9221,3.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,1,N,N,9.85,N,Y,3.080676348
166574,137744,ACTIVE,KIT 4,11654,18m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,17.99594344
166575,137746,ACTIVE,KIT 4,9221,7.6m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,7.593819295
166576,137748,ACTIVE,KIT 4,9221,68.3m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,9,2,1,N,N,9.1,N,Y,68.25985048
166577,137750,ACTIVE,KIT 4,11654,141.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,141.1524898
166580,137756,ACTIVE,KIT 4,9235,21m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,21.04095727
166581,137758,ACTIVE,KIT 4,9230,18.5m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,18.47178017
166582,137760,ACTIVE,KIT 4,9238,13.7m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.1,N,Y,13.68957697
166583,137762,ACTIVE,KIT 4,9230,1.3m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.1,N,Y,1.285119644
166584,137764,ACTIVE,KIT 4,9382,78.9m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,78.91975919
166585,137766,ACTIVE,KIT 4,9230,2.3m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,2.27864943
166586,137768,ACTIVE,KIT 4,9230,61.1m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.1,N,Y,61.09422613
166587,137770,ACTIVE,KIT 4,9382,107.2m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.1,N,Y,107.202071
166588,137772,ACTIVE,KIT 4,9382,4.4m 300mm  DI,TREATED,300,DI,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.1,N,Y,4.382814322
166589,137774,ACTIVE,KIT 4,9377,12.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,12.56840418
166590,137776,ACTIVE,KIT 4,9381,1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,1.029046131
166591,137778,ACTIVE,KIT 4,9378,13.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,13.39050471
166592,137780,ACTIVE,KIT 4,9375,.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,0.728996735
166595,137786,ACTIVE,KIT 4,9393,74.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,74.70770327
166596,137788,ACTIVE,KIT 4,9375,56.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,2,1,N,N,9.85,N,Y,56.6905012
166597,137790,ACTIVE,KIT 4,9393,11.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,11.58913219
166598,137792,ACTIVE,KIT 4,11477,14.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,14.15587084
166599,137794,ACTIVE,KIT 4,9380,.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,0.807525615
166600,137796,ACTIVE,KIT 4,9380,4.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.85,N,Y,4.588111169
166601,137798,ACTIVE,KIT 4,6888,14.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.85,N,Y,14.46838255
166602,137800,ACTIVE,KIT 4,9373,17.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,17.05831015
166603,137802,ACTIVE,KIT 4,9374,.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,0.57411606
166604,137804,ACTIVE,KIT 4,9373,5.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/29/2018,PURCHASED,REGION,KITCHENER,N,,7,1,12,N,N,9.35,N,N,5.895230636
166605,137806,ACTIVE,KIT 4,9375,22.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,22.25248407
166606,137808,ACTIVE,KIT 4,9374,84.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,84.54216719
166607,137810,ACTIVE,KIT 4,9374,14.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,14.24065816
166608,137812,ACTIVE,KIT 4,6886,61.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,61.17089343
166609,137814,ACTIVE,KIT 4,6886,16.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,Y,16.42403853
166610,137816,ACTIVE,KIT 4,9371,15.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,15.1871324
166611,137818,ACTIVE,KIT 4,6886,.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,0.57723141
166612,137820,ACTIVE,KIT 4,6886,6.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,6.891547902
166613,137822,ACTIVE,KIT 4,6890,38.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,38.72627181
166614,137824,ACTIVE,KIT 4,6890,6.5m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,6.456446368
166615,137826,ACTIVE,KIT 4,6890,94.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,1,12,N,N,9.85,N,N,94.0586978
166616,137828,ACTIVE,KIT 4,9370,14.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,14.14262324
166617,137830,ACTIVE,KIT 4,6890,.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,0.597213814
166618,137832,ACTIVE,KIT 4,9370,4.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/29/2018,PURCHASED,REGION,KITCHENER,N,,8,1,12,N,N,9.35,N,N,4.881618113
166619,137834,ACTIVE,KIT 4,10901,3.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,3.762992215
166620,137836,ACTIVE,KIT 4,11456,13.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,13.67993344
166621,137838,ACTIVE,KIT 4,10901,4.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,1,12,N,N,9.85,N,N,4.643724386
166622,137840,ACTIVE,KIT 4,10899,60.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,10/29/2018,PURCHASED,,KITCHENER,N,,8,1,12,N,N,9.35,N,N,60.17816075
166624,137844,ACTIVE,KIT 4,10901,9.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,1,12,N,N,9.85,N,N,9.815501443
166625,137846,ACTIVE,KIT 4,10901,71.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,1,12,N,N,9.85,N,N,71.88892111
166626,137848,ACTIVE,KIT 4,9226,.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,0.779806872
166627,137850,ACTIVE,KIT 4,9226,.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,0.705959207
166628,137852,ACTIVE,KIT 4,9226,14.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,14.6991346
166629,137854,ACTIVE,KIT 4,9226,158.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,158.3212897
166630,137856,ACTIVE,KIT 4,9226,6.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,6.205942283
166631,137858,ACTIVE,KIT 4,9239,11.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,11.36778387
166632,137860,ACTIVE,KIT 4,9239,28.6m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,N,28.5727377
166633,137862,ACTIVE,KIT 4,9239,7.4m 600mm  PVC,TREATED,600,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,REGION,N,,8,2,1,N,N,9.85,N,N,7.357157073
166635,137866,ACTIVE,KIT 4,9230,19.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,2,1,N,N,9.85,N,N,19.86602141
166636,137868,ACTIVE,KIT 4,9381,8.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,2,1,N,N,9.85,N,Y,8.240691168
166637,137870,ACTIVE,KIT 4,10868,15.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,11/7/2018,PURCHASED,REGION,KITCHENER,N,,-1,5,5,N,N,9.35,N,N,15.41205277
166638,137872,ACTIVE,KIT 4,104704,45.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,7,5,17,N,N,9.85,N,N,45.23278541
166639,137874,ACTIVE,KIT 4,10099,31m 450mm  PVC,TREATED,450,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,DUAL CITY AND REGION,N,,-1,5,0,N,N,9.85,N,N,30.98865338
166640,137876,ACTIVE,KIT 4,10748,157.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,5,17,N,N,9.85,N,N,157.4415053
166641,137878,ACTIVE,KIT 4,104704,177.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,5,17,N,N,9.85,N,N,177.3375993
166642,137880,ACTIVE,KIT 4,104704,27m 300mm  PVC,TREATED,300,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,8,5,17,N,N,9.85,N,N,26.95414988
166643,137882,ACTIVE,KIT 4,21835,.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,5,0,N,N,9.85,N,N,0.832635124
166644,137884,ACTIVE,KIT 4,10106,29.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,6/21/2019,PURCHASED,AECOM,KITCHENER,N,,-1,5,0,N,N,9.85,N,N,29.5693178
166645,137886,ACTIVE,KIT 4,11670,2.2m 600mm  PVC,TREATED,600,PVC,NO,,NONE,10/26/2018,PURCHASED,REGION,REGION,N,,8,2,12,N,N,9.85,N,N,2.212712724
